STATION,NAME,DATE,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-16,60,51,54,47,62,57,63,65,58,55,65,61,55,56,52,57,55,58,54,63,56,55,53,50,66,67,68,61,61,56,65,60,55,51,53,60,53,60,57,60,58,74,53,57,53,58,54,59,50,58,54,61,57,55,67,69,57,66,60,55,57,65,58,61,61,58,62,67,60,60,70,56,62,56,67,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-17,65,48,56,59,65,57,62,52,62,54,63,58,65,61,51,56,56,56,61,58,55,51,60,53,64,68,70,57,61,55,65,52,56,51,53,57,52,63,54,60,58,60,57,62,59,60,56,59,50,53,56,63,66,54,53,65,57,56,53,60,63,61,59,67,58,55,67,59,59,64,67,52,57,54,68,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-18,67,50,59,59,67,60,57,55,49,58,58,57,65,58,58,54,65,57,58,59,54,52,56,55,48,61,62,60,67,53,64,54,61,50,59,53,55,55,56,68,53,61,55,64,63,61,57,70,50,55,57,67,58,58,59,65,53,60,59,53,57,56,64,59,64,51,72,63,58,54,61,56,63,61,67,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-19,62,53,55,55,64,57,52,54,59,60,58,53,55,51,59,54,69,66,49,55,51,58,54,54,47,63,59,56,69,50,57,56,60,56,56,61,59,60,65,69,66,62,55,65,65,61,56,59,51,54,66,64,55,51,58,65,59,58,57,54,52,56,65,59,59,51,61,64,58,53,58,54,59,61,63,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-20,63,55,51,48,61,53,55,53,57,55,66,53,60,49,65,67,63,72,46,59,56,70,50,55,51,59,54,49,64,59,59,58,60,60,55,61,54,54,60,66,65,58,54,60,64,63,59,57,51,47,69,67,58,53,58,65,55,68,61,54,56,62,59,58,52,53,61,61,60,58,56,59,59,69,53,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-21,57,60,50,50,60,59,54,58,54,47,55,61,57,46,61,56,62,70,57,59,52,54,51,53,54,61,59,53,57,67,61,57,57,62,67,59,52,52,62,57,59,60,55,49,61,61,54,51,50,53,68,66,58,55,60,66,52,67,65,64,54,55,59,60,53,58,60,61,57,60,53,59,53,56,50,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-22,61,47,55,52,52,59,50,60,52,54,53,61,65,58,57,55,60,73,66,58,54,55,51,52,56,55,62,52,57,62,66,62,57,58,69,57,55,54,67,57,59,60,59,50,63,66,61,58,53,52,55,55,59,55,56,58,54,55,56,72,63,58,59,57,46,55,58,55,62,65,54,57,54,54,55,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-23,59,52,54,55,60,53,50,62,46,63,63,63,60,55,63,55,58,72,67,55,66,55,49,54,56,57,62,50,55,59,56,61,68,62,66,52,49,57,69,56,60,59,65,49,73,60,64,54,49,52,58,58,72,49,50,58,53,60,55,56,56,57,52,57,52,50,58,59,62,66,60,64,51,59,57,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-24,60,48,57,54,61,56,51,61,48,58,63,59,59,56,58,51,53,67,62,57,66,61,46,54,55,57,56,53,54,60,59,58,58,56,67,62,53,53,61,60,62,57,64,47,60,61,59,54,54,57,60,54,64,55,48,59,53,63,52,52,52,48,51,54,53,54,62,67,63,59,58,58,50,57,51,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-25,56,52,53,54,60,59,56,50,53,61,62,61,58,53,57,52,54,64,60,53,56,64,47,51,50,55,62,49,58,57,53,59,57,59,53,62,55,55,61,59,56,51,63,48,53,62,58,57,51,53,65,53,56,57,47,63,56,55,55,53,57,52,48,50,53,53,55,54,63,58,63,54,49,56,53,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-26,54,57,52,57,52,62,57,50,50,56,60,51,53,51,65,56,52,60,53,60,60,58,49,45,54,65,55,52,60,55,55,59,55,61,55,57,50,63,61,54,56,53,66,48,59,56,53,58,51,54,56,54,53,45,50,60,56,56,62,54,60,55,61,54,52,57,60,61,58,66,60,55,52,54,59,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-27,55,58,47,55,58,60,54,55,45,51,57,54,53,51,66,55,56,60,58,57,67,60,56,45,49,60,48,49,63,56,52,55,57,55,50,51,48,51,61,60,54,54,58,43,59,57,54,52,55,53,53,55,54,50,54,59,56,57,57,59,60,46,58,54,58,58,59,57,58,68,57,53,57,60,57,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-28,44,57,49,49,58,57,47,56,47,60,64,52,55,50,62,54,63,61,57,57,62,58,56,43,51,57,56,52,54,55,53,53,61,51,53,53,50,51,65,65,57,50,58,46,53,60,53,53,55,56,53,52,56,51,53,53,48,55,52,52,59,55,58,56,58,56,62,59,67,56,55,50,55,51,56,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-29,54,65,47,49,58,57,54,44,49,58,65,53,53,55,54,51,57,54,54,66,64,61,57,42,49,53,54,52,55,54,53,54,58,58,51,60,47,53,54,65,61,48,52,49,57,57,53,54,53,59,52,58,56,54,50,49,53,57,45,52,58,60,51,57,60,59,60,63,60,63,56,53,59,53,56,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-30,46,71,50,49,57,55,62,46,45,54,56,59,48,48,54,58,58,59,59,59,55,66,65,50,49,46,51,53,53,51,53,55,61,64,52,60,51,50,58,58,58,54,52,45,53,58,55,51,53,56,50,55,49,53,55,46,54,54,47,47,57,57,56,53,59,58,55,60,52,58,58,53,60,59,54,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10-31,46,63,50,53,50,54,60,48,45,51,60,55,58,48,56,50,58,63,57,52,52,62,62,52,48,47,50,52,60,60,59,56,60,67,54,62,41,54,55,55,66,57,53,48,57,57,46,54,52,57,56,58,51,53,56,42,51,50,57,52,59,54,58,52,60,64,52,54,57,55,62,56,57,57,51,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-01,47,69,54,54,53,51,52,55,44,53,57,55,55,46,63,54,55,59,54,59,54,61,72,50,52,50,52,55,60,52,53,55,57,67,61,61,48,56,51,54,59,49,49,51,54,55,46,51,54,57,56,50,52,54,58,45,57,53,49,51,65,54,63,52,59,58,56,52,56,50,62,57,61,52,46,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-02,49,69,64,57,55,54,57,58,51,53,53,51,50,53,57,59,55,59,55,53,54,57,70,52,57,47,44,62,57,47,57,58,59,56,58,58,54,56,50,59,56,56,53,50,56,57,45,50,52,58,54,54,54,55,51,45,57,48,60,58,57,55,74,52,59,54,57,51,56,43,55,57,65,61,44,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-03,53,74,57,54,61,54,56,56,55,52,51,49,51,50,54,51,53,54,47,61,52,57,63,51,56,41,54,66,63,55,53,54,59,53,53,53,50,50,48,54,54,57,57,55,55,54,48,49,51,59,56,50,57,52,51,46,50,48,57,53,53,63,65,44,60,51,58,50,65,41,61,57,58,57,57,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-04,50,65,49,57,55,52,61,50,52,57,53,51,54,55,55,53,53,56,51,59,52,59,50,46,55,42,56,59,58,55,50,57,71,55,53,51,53,50,52,58,55,55,51,59,52,56,51,48,53,64,53,50,55,50,59,46,50,45,58,54,51,61,55,50,64,56,59,53,63,40,56,56,66,52,51,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-05,51,55,51,53,54,51,56,48,51,52,60,50,65,54,60,46,48,52,46,58,51,55,61,49,55,45,50,50,56,51,56,62,64,56,47,52,53,53,50,54,61,52,50,54,53,55,48,48,48,58,49,61,49,47,54,50,44,49,60,52,52,50,54,49,59,55,62,60,60,47,56,54,60,48,45,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-06,52,52,46,56,54,53,59,55,50,46,53,52,54,59,57,47,50,59,46,53,55,56,57,52,53,51,52,48,65,51,59,58,60,56,56,51,53,49,50,61,52,53,53,61,55,52,50,57,52,52,53,61,51,56,59,50,54,49,56,56,57,47,55,49,55,52,58,54,60,48,53,58,51,47,45,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-07,46,51,47,53,53,60,58,54,55,44,53,55,55,62,51,53,50,56,45,56,55,50,56,51,54,43,53,46,59,44,52,50,60,50,53,53,52,45,49,64,52,56,55,59,57,50,50,57,51,57,47,55,49,52,53,57,60,50,55,57,62,51,51,55,54,56,55,52,66,54,50,58,44,58,43,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-08,46,51,53,50,64,56,60,60,57,52,46,44,53,53,56,52,45,53,49,53,59,54,55,55,52,60,51,48,60,51,47,47,55,48,49,54,50,46,45,60,53,60,56,54,50,47,49,50,60,64,50,56,46,55,54,56,48,54,51,54,62,54,46,62,50,52,56,50,70,50,43,53,49,53,45,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-09,45,51,47,55,52,61,60,54,58,54,51,48,48,54,50,53,45,51,48,55,57,54,51,52,52,58,52,48,54,57,45,49,51,60,48,59,53,42,43,59,54,56,60,55,48,52,48,54,58,63,55,53,46,54,53,52,53,53,49,53,56,52,51,59,48,52,52,52,64,51,50,54,43,53,46,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-10,46,55,44,49,58,60,55,38,51,53,52,51,53,49,50,59,49,55,49,53,48,51,57,55,56,56,52,48,52,56,45,46,51,58,47,56,53,38,49,56,50,49,65,60,47,50,47,55,48,58,49,61,46,56,56,54,50,47,50,52,54,50,48,51,46,61,46,52,62,52,50,61,46,56,49,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-11,42,50,48,51,52,60,56,21,50,55,51,45,54,52,52,53,48,55,52,56,57,54,55,55,54,52,54,54,55,53,44,41,47,55,44,54,53,43,50,58,53,48,56,58,48,46,48,51,54,52,52,53,43,54,57,54,50,47,49,53,56,49,50,49,48,60,44,52,61,57,61,53,46,58,50,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-12,45,54,41,46,54,58,55,23,52,52,45,40,54,52,54,51,42,60,51,58,49,49,54,55,51,47,50,53,57,54,44,44,43,58,44,56,58,46,47,53,50,48,54,50,51,52,50,60,58,62,52,52,43,54,56,50,50,51,45,50,58,49,48,49,55,57,45,56,58,55,54,55,49,54,49,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-13,48,56,41,45,52,58,55,23,46,50,42,44,50,49,52,53,41,53,48,59,49,46,63,47,52,46,50,59,53,53,47,54,45,56,47,53,50,48,49,51,54,49,51,50,54,49,53,65,53,56,54,62,46,60,54,52,54,48,49,54,52,44,52,47,52,52,45,49,54,54,57,54,52,63,52,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-14,50,53,46,46,51,52,54,24,43,50,39,42,47,43,50,48,43,57,53,57,50,54,59,49,52,49,47,58,61,53,44,53,43,57,48,58,49,48,48,51,50,50,53,50,48,52,50,56,50,57,57,57,48,62,51,51,53,49,56,54,53,54,56,48,52,51,47,48,57,53,55,58,48,62,54,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-15,46,66,44,50,51,45,53,31,47,48,40,36,52,44,48,50,47,68,50,57,45,45,53,48,50,50,46,45,56,49,50,53,50,52,51,55,48,46,48,45,48,49,54,53,50,49,44,57,46,57,53,57,46,50,53,49,55,51,51,53,57,56,52,52,49,50,49,48,54,44,55,54,53,49,51,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-16,47,56,40,54,46,44,56,31,51,45,41,45,55,44,48,48,48,61,53,54,44,48,51,44,51,48,46,44,63,43,50,51,47,50,51,53,51,39,51,51,47,49,50,54,50,48,42,61,45,53,49,50,44,48,53,51,53,46,52,50,55,51,50,48,49,53,51,56,50,50,55,58,51,51,51,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-17,47,53,43,53,46,47,54,48,47,49,53,52,55,44,50,46,40,59,58,51,51,53,49,45,44,43,49,45,60,37,44,48,51,54,46,53,53,39,52,53,44,54,43,53,52,48,41,53,42,56,49,53,46,58,53,57,49,49,54,45,59,49,44,39,54,55,45,48,51,52,55,52,63,49,51,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-18,45,50,43,53,53,45,57,48,41,44,47,54,51,40,57,42,42,60,58,51,55,54,49,52,53,46,51,50,45,39,35,48,55,54,48,52,51,37,57,60,48,52,45,54,54,50,47,53,38,51,46,54,47,56,56,56,50,47,53,44,51,57,48,41,50,56,52,48,54,53,54,52,49,47,50,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-19,47,49,52,4,48,49,55,45,41,45,58,53,49,36,54,40,40,53,56,48,59,47,47,55,53,47,53,51,47,36,37,48,54,52,46,45,51,33,58,64,47,54,44,51,48,50,47,60,36,52,53,48,46,56,63,39,49,45,52,46,60,57,44,39,56,46,52,47,57,50,55,50,48,48,52,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-20,50,54,53,46,48,52,62,43,46,41,52,53,44,44,49,43,37,51,50,46,58,52,36,51,55,46,44,52,60,36,41,54,53,53,42,48,49,29,50,51,52,52,53,47,49,49,43,56,37,50,50,47,56,52,59,40,46,48,49,46,58,47,37,50,52,46,52,48,57,60,53,45,50,46,48,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-21,48,54,48,43,46,54,58,44,49,53,51,58,39,49,46,52,45,47,45,50,54,44,37,47,53,44,45,51,54,35,38,47,53,49,46,43,47,24,50,49,49,48,53,50,47,36,45,56,37,52,45,46,51,47,52,39,47,43,47,46,51,48,32,52,47,49,49,50,53,68,52,46,54,45,49,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-22,55,52,52,41,45,55,49,44,40,57,44,58,45,40,47,52,50,48,47,51,54,51,53,48,49,45,49,53,52,47,40,48,45,49,49,46,46,26,54,52,52,52,54,48,49,33,46,56,36,55,52,48,49,49,50,43,48,48,42,47,48,51,25,53,48,52,55,44,53,59,49,52,45,50,53,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-23,50,58,55,39,42,52,56,48,55,48,42,57,49,40,55,50,52,51,49,52,55,48,54,50,53,47,59,53,45,50,47,43,45,41,46,59,48,27,46,54,47,46,55,52,43,35,48,59,37,49,50,51,47,48,51,45,51,46,44,43,52,51,29,45,49,53,53,44,48,52,49,52,47,47,52,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-24,50,59,57,52,37,56,54,47,50,53,40,49,50,37,55,53,52,46,49,45,52,50,41,47,51,46,50,47,53,59,46,43,45,47,42,48,42,35,49,49,42,48,47,53,51,44,48,54,45,51,50,48,49,43,46,48,56,46,43,46,50,54,39,48,48,54,57,45,51,51,48,47,52,47,46,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-25,48,61,60,53,36,45,52,45,38,49,40,48,46,47,46,55,44,47,46,44,50,49,39,53,51,45,47,50,52,52,45,40,48,48,47,49,44,36,52,52,45,50,45,48,51,46,42,50,50,53,50,47,45,47,49,47,52,45,44,42,48,50,47,51,47,54,59,49,52,58,57,46,48,53,45,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-26,45,54,51,54,33,51,50,49,38,48,40,51,45,55,47,47,42,49,50,47,47,49,44,48,51,56,47,43,45,50,43,44,49,46,50,52,44,36,51,51,46,53,48,46,53,47,46,53,48,52,48,45,48,43,51,49,47,43,37,47,48,48,41,56,49,58,58,49,51,50,58,48,50,58,47,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-27,48,49,51,48,36,51,43,48,41,49,43,53,39,50,40,45,37,52,54,45,50,41,41,48,45,56,47,39,44,52,47,49,56,44,51,46,46,27,46,46,49,50,49,51,51,47,45,55,55,53,46,59,47,44,52,50,46,44,27,42,48,50,42,48,50,53,55,45,47,47,51,45,51,59,40,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-28,46,50,41,51,35,54,37,46,51,47,54,50,50,53,43,46,40,51,49,47,49,40,38,47,47,51,51,33,44,52,48,46,47,46,48,47,49,30,42,46,45,51,51,47,48,51,53,56,51,52,44,59,48,46,47,50,45,39,33,43,51,52,44,44,49,49,40,35,50,50,50,42,48,58,39,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-29,45,52,37,57,42,52,41,47,50,46,51,50,53,53,44,43,56,50,52,45,50,49,41,46,47,47,52,54,47,44,48,47,51,49,49,47,43,31,45,54,49,51,43,42,41,46,53,50,47,49,48,51,48,45,44,43,39,45,43,40,56,51,48,45,55,52,37,42,51,46,50,47,45,54,41,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11-30,45,55,37,49,41,48,45,45,50,48,57,47,53,53,46,39,55,51,54,49,43,50,38,49,49,51,47,53,47,55,44,47,42,51,49,46,42,28,48,49,46,54,45,51,48,52,46,48,52,50,47,49,52,51,49,44,43,38,41,38,55,47,46,41,59,56,40,50,50,48,46,46,51,56,37,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-01,46,49,44,48,47,49,42,43,39,49,57,49,53,45,45,39,54,51,51,50,42,55,40,48,50,48,51,54,39,56,46,48,43,51,51,39,43,42,44,53,51,50,45,48,41,48,39,45,47,55,47,50,55,43,49,55,44,37,42,48,55,46,42,44,56,46,42,51,46,44,46,51,49,53,39,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-02,44,45,41,48,44,47,47,44,50,50,52,46,47,46,45,43,51,60,52,50,49,46,42,44,45,49,51,55,40,50,50,55,44,52,57,40,44,47,48,53,49,56,53,52,47,55,37,46,43,55,44,46,51,44,44,47,45,39,44,59,51,45,48,42,47,41,50,60,49,46,47,52,60,43,43,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-03,41,54,42,46,47,45,53,43,52,45,43,43,47,50,45,46,49,56,52,47,51,50,40,47,36,45,48,54,42,44,46,55,41,56,48,42,46,55,44,48,51,57,52,50,45,50,35,45,43,49,42,53,44,41,47,51,47,40,48,56,49,38,49,43,49,40,47,51,48,45,47,50,50,42,38,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-04,39,47,45,42,54,48,55,44,40,46,42,40,42,46,50,47,44,53,46,44,40,50,51,50,32,46,50,44,43,45,42,47,40,52,44,39,46,49,41,51,54,55,48,52,48,47,38,41,50,52,42,48,51,41,53,53,45,44,47,47,49,42,50,42,53,34,55,50,45,45,45,52,54,42,41,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-05,41,45,52,42,43,40,46,45,29,53,46,43,40,41,54,46,42,57,47,46,42,49,52,43,29,50,53,39,47,50,41,50,39,47,44,42,46,48,41,51,53,51,50,49,41,43,39,38,43,42,44,50,50,47,51,50,42,45,48,43,48,35,49,38,48,34,53,55,39,52,46,56,58,45,42,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-06,42,45,46,38,46,40,45,51,28,52,50,48,43,41,55,44,45,54,37,44,44,50,53,34,30,51,54,48,51,42,38,49,33,50,38,45,48,48,40,50,53,50,45,49,47,46,39,37,44,48,44,48,50,50,42,45,46,42,50,42,50,30,54,41,45,32,58,52,40,52,44,51,54,49,45,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-07,39,44,53,42,45,51,49,46,35,59,47,44,44,40,49,43,50,52,38,44,46,47,43,50,25,49,50,57,55,36,40,46,35,43,40,49,49,42,44,50,53,51,49,51,41,52,43,38,46,45,43,45,40,50,45,45,45,44,50,41,49,32,54,40,46,36,58,60,38,43,48,52,52,49,43,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-08,38,43,52,40,42,51,47,48,45,49,47,43,43,38,46,43,53,50,43,55,47,46,43,42,25,44,50,51,53,41,46,53,39,51,45,45,47,41,46,55,48,50,50,50,45,60,45,40,45,43,45,47,45,42,47,47,50,45,50,36,45,32,49,40,44,34,61,54,38,44,48,47,52,43,43,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-09,45,38,58,47,44,44,46,50,54,61,51,54,46,33,41,40,48,48,51,54,53,46,49,38,32,48,51,43,48,52,53,43,42,49,52,50,40,44,47,48,51,46,47,44,42,64,46,51,51,51,47,46,43,40,48,45,50,46,48,40,46,36,49,40,44,42,66,53,36,49,49,45,50,46,46,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-10,46,34,53,45,46,50,45,55,54,52,54,56,47,30,46,39,48,46,51,44,45,55,46,39,31,54,51,40,53,51,52,43,49,46,49,47,40,41,44,45,51,43,43,48,43,49,47,54,51,46,49,50,40,45,52,46,59,42,52,40,48,38,51,40,45,41,58,49,44,49,50,49,44,48,45,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-11,42,37,50,47,52,50,44,43,43,45,49,46,45,34,55,40,42,43,53,42,47,51,42,40,31,52,46,35,55,49,45,46,48,42,45,48,39,41,45,40,50,44,41,50,40,48,48,60,48,47,57,48,37,47,57,48,50,42,48,42,45,39,55,39,46,42,52,48,42,46,49,51,47,41,43,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-12,42,45,43,43,58,44,46,37,51,45,44,40,60,35,50,37,43,40,53,38,44,56,43,41,31,49,46,37,51,56,45,49,48,47,48,51,44,40,47,35,56,45,43,44,43,52,37,50,47,50,55,42,37,51,52,48,54,45,51,43,45,38,54,41,44,49,50,46,42,48,52,49,45,42,43,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-13,37,49,47,41,59,48,52,42,50,46,40,51,49,38,56,43,46,41,48,37,47,54,44,43,36,45,47,44,54,54,50,50,48,51,49,48,44,45,49,40,49,43,47,44,48,47,42,47,46,56,45,48,37,45,59,43,53,41,54,45,40,42,49,40,45,49,55,46,38,50,57,45,45,40,43,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-14,39,43,50,44,58,47,44,37,49,51,53,53,45,43,57,45,39,38,51,41,51,52,46,41,39,54,52,44,55,49,45,42,53,46,54,43,48,48,53,38,43,42,45,40,49,47,46,50,43,47,47,52,46,47,53,45,53,38,47,45,32,48,47,44,43,53,54,44,39,43,52,44,50,42,41,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-15,39,40,50,46,41,51,43,34,50,54,50,44,51,43,50,46,40,40,51,39,52,46,48,48,40,54,57,38,61,46,45,46,63,49,53,39,38,44,47,38,43,41,41,43,43,47,47,49,45,53,50,51,42,51,47,51,52,41,42,48,30,53,47,49,40,50,50,43,38,45,56,46,48,44,44,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-16,45,42,53,43,48,48,47,38,47,52,55,52,44,45,47,47,20,38,51,37,42,53,46,49,46,49,47,40,56,42,46,56,48,51,46,41,38,43,49,40,48,40,49,45,38,44,57,49,43,47,47,53,53,44,42,52,45,48,39,44,31,50,49,50,44,47,48,44,34,50,54,47,50,44,40,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-17,36,34,47,44,46,50,38,35,51,46,54,54,47,41,44,48,23,46,51,38,43,54,39,39,50,51,51,45,53,43,44,53,45,49,48,37,34,38,46,41,39,40,41,45,39,42,53,45,44,43,41,49,48,45,45,54,44,47,40,46,36,52,48,46,47,46,49,48,33,49,54,46,50,50,42,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-18,37,30,55,35,41,51,41,44,49,51,47,51,51,52,46,47,30,50,50,36,43,56,38,42,54,53,49,39,51,45,35,52,44,51,45,34,31,37,51,42,44,46,24,45,37,44,56,50,42,42,35,45,44,42,48,51,54,49,43,45,35,48,47,46,39,41,52,47,39,50,51,53,52,45,35,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-19,45,37,52,35,43,48,51,49,50,47,51,43,49,51,50,47,37,50,47,34,34,54,41,42,53,57,54,44,51,52,44,52,45,46,45,28,33,35,48,43,43,49,21,48,41,45,56,50,43,44,24,47,41,40,50,48,50,54,45,43,27,57,43,44,47,47,55,46,45,49,59,54,53,37,42,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-20,45,44,53,48,41,47,49,52,47,42,49,38,46,42,47,44,39,42,44,48,33,53,36,41,54,50,54,55,46,50,45,47,50,41,48,24,35,40,51,44,43,51,20,46,44,43,52,51,44,43,25,46,43,45,45,51,45,56,50,42,26,52,51,45,45,48,55,42,50,41,44,52,54,41,30,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-21,39,47,54,45,46,41,51,49,43,46,50,36,45,47,42,48,41,37,51,52,35,49,35,46,54,48,42,46,49,44,46,42,52,40,44,23,43,38,54,42,46,46,26,46,44,45,48,52,42,41,29,40,47,49,44,53,46,57,44,45,31,40,50,38,47,51,51,46,47,40,48,44,59,50,26,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-22,37,47,58,38,41,44,51,37,41,47,46,49,42,51,38,56,41,37,47,53,38,47,39,45,51,48,39,47,50,44,51,43,53,41,40,25,47,38,52,38,42,53,30,46,49,38,51,50,44,44,29,42,46,49,46,50,45,55,46,47,34,43,48,49,47,53,54,41,44,38,47,44,46,46,39,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-23,42,42,55,35,46,47,42,50,50,48,48,46,48,50,36,53,40,42,45,53,46,47,40,40,50,49,42,51,46,42,50,52,49,47,46,30,47,38,48,41,42,50,31,48,49,40,50,47,41,44,43,41,46,53,42,50,40,62,47,42,35,43,51,52,45,47,45,42,39,38,51,40,43,43,53,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-24,36,43,48,40,45,46,37,51,52,54,50,41,44,38,36,50,38,39,41,52,49,50,36,39,50,45,44,47,41,42,43,51,53,45,47,44,42,41,45,39,41,43,36,52,50,44,49,44,38,40,48,42,46,48,52,43,39,58,49,37,38,45,54,50,42,44,46,41,40,35,45,44,44,37,53,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-25,40,42,46,40,42,46,37,44,49,43,47,46,44,42,36,46,35,37,41,50,44,47,36,32,51,42,43,55,52,46,43,51,60,40,43,42,40,35,53,40,43,40,40,55,40,39,52,44,37,43,44,39,50,47,45,39,47,53,42,41,36,53,46,42,42,44,42,40,42,39,43,39,49,31,57,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-26,47,48,46,40,46,47,38,40,47,48,47,45,43,44,44,48,48,46,38,49,42,42,43,33,48,46,38,46,55,49,42,50,62,40,40,41,42,32,49,42,38,42,43,57,44,43,58,48,32,46,52,38,52,50,52,42,45,55,41,38,38,44,44,51,44,48,49,40,42,41,47,45,50,27,53,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-27,34,52,47,42,51,49,45,37,40,47,50,41,41,51,47,48,43,39,45,49,37,47,45,31,48,48,38,49,52,44,31,47,57,38,40,38,38,38,47,48,43,45,33,52,43,45,49,51,36,52,52,45,49,54,42,38,47,53,40,42,44,49,48,53,46,49,44,41,44,48,49,47,49,28,46,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12-28,45,54,52,40,47,42,44,36,36,40,52,35,35,50,50,44,38,43,48,47,22,46,42,34,42,43,39,54,45,44,28,48,56,40,39,42,40,43,48,46,38,46,22,48,44,45,44,50,36,52,52,40,46,49,43,39,39,50,42,42,44,43,39,51,47,45,43,45,47,54,51,51,47,29,46,
